hour,long_coord,lat_coord,concentration(ppt)
11,-1.445,55.505,0.003945644
11,-1.445,55.555,0.004224396
11,-1.445,55.605,0.005329377
11,-1.445,55.655,0.008089775
11,-1.445,55.705,0.009477112
11,-1.445,55.755,0.007555005
11,-1.445,55.805,0.006179363
11,-1.445,55.855,0.00424938
11,-1.445,55.905,0.000929596
11,-1.445,55.955,0.001761943
11,-1.445,56.005,0.000653169
11,-1.395,55.305,0.000649074
11,-1.395,55.355,0.001196899
11,-1.395,55.405,0.000923719
11,-1.395,55.455,0.002844518
11,-1.395,55.505,0.003671025
11,-1.395,55.555,0.002574912
11,-1.395,55.605,0.006155006
11,-1.395,55.655,0.005610219
11,-1.395,55.705,0.006443275
11,-1.395,55.755,0.005622088
11,-1.395,55.805,0.006179363
11,-1.395,55.855,0.003419285
11,-1.395,55.905,0.001483593
11,-1.395,55.955,0.000652869
11,-1.395,56.005,0.001208308
11,-1.345,55.355,0.002018198
11,-1.345,55.405,0.00064966
11,-1.345,55.455,0.00229587
11,-1.345,55.505,0.004220263
11,-1.345,55.555,0.005049138
11,-1.345,55.605,0.004778957
11,-1.345,55.655,0.003681675
11,-1.345,55.705,0.005340061
11,-1.345,55.755,0.005622088
11,-1.345,55.805,0.004244775
11,-1.345,55.855,0.003695983
11,-1.345,55.905,0.000652598
11,-1.345,55.955,0.000930137
11,-1.295,55.305,0.000922547
11,-1.295,55.355,0.000923133
11,-1.295,55.405,0.002019958
11,-1.295,55.455,0.002844518
11,-1.295,55.505,0.003121788
11,-1.295,55.555,0.005598966
11,-1.295,55.605,0.005329377
11,-1.295,55.655,0.005334713
11,-1.295,55.705,0.006167471
11,-1.295,55.755,0.004241433
11,-1.295,55.805,0.005902994
11,-1.295,55.855,0.003419284
11,-1.295,55.905,0.000652598
11,-1.295,55.955,0.000930137
11,-1.245,55.155,0.000648199
11,-1.245,55.205,0.00064849
11,-1.245,55.255,0.000648781
11,-1.245,55.305,0.000922547
11,-1.245,55.355,0.002018198
11,-1.245,55.405,0.001471839
11,-1.245,55.455,0.00229587
11,-1.245,55.505,0.00257255
11,-1.245,55.555,0.00449931
11,-1.245,55.605,0.003127698
11,-1.245,55.655,0.005059206
11,-1.245,55.705,0.00368524
11,-1.245,55.755,0.005622088
11,-1.245,55.805,0.002310188
11,-1.245,55.855,0.00231249
11,-1.245,55.955,0.000652869
11,-1.245,56.005,0.000930739
11,-1.195,55.205,0.00064849
11,-1.195,55.305,0.000649074
11,-1.195,55.355,0.002018198
11,-1.195,55.405,0.002019958
11,-1.195,55.455,0.001198573
11,-1.195,55.505,0.003671025
11,-1.195,55.555,0.002299998
11,-1.195,55.605,0.005054166
11,-1.195,55.655,0.006161232
11,-1.195,55.705,0.002857831
11,-1.195,55.755,0.00341304
11,-1.195,55.805,0.003139297
11,-1.195,55.855,0.001759093
11,-1.195,55.905,0.000929596
11,-1.195,55.955,0.000652869
11,-1.145,55.205,0.00064849
11,-1.145,55.255,0.000648781
11,-1.145,55.305,0.001196021
11,-1.145,55.355,0.001470665
11,-1.145,55.405,0.00064966
11,-1.145,55.455,0.001747221
11,-1.145,55.505,0.003671025
11,-1.145,55.555,0.002849826
11,-1.145,55.605,0.006155006
11,-1.145,55.655,0.003130663
11,-1.145,55.705,0.004236847
11,-1.145,55.755,0.00313691
11,-1.145,55.805,0.001204709
11,-1.145,55.855,0.00231249
11,-1.145,55.905,0.001206595
11,-1.095,55.155,0.000648199
11,-1.095,55.255,0.000921963
11,-1.095,55.305,0.001196021
11,-1.095,55.355,0.001470665
11,-1.095,55.405,0.001745898
11,-1.095,55.455,0.001747221
11,-1.095,55.505,0.003396407
11,-1.095,55.555,0.003674568
11,-1.095,55.605,0.004778957
11,-1.095,55.655,0.003957181
11,-1.095,55.705,0.003133634
11,-1.095,55.755,0.00313691
11,-1.095,55.805,0.001481079
11,-1.095,55.855,0.001482394
11,-1.045,55.155,0.000648199
11,-1.045,55.205,0.00119427
11,-1.045,55.255,0.001195144
11,-1.045,55.305,0.001469494
11,-1.045,55.355,0.002018198
11,-1.045,55.405,0.001471839
11,-1.045,55.455,0.001472897
11,-1.045,55.505,0.003121788
11,-1.045,55.555,0.002299998
11,-1.045,55.605,0.002026859
11,-1.045,55.655,0.003957182
11,-1.045,55.705,0.00203042
11,-1.045,55.755,0.001756255
11,-1.045,55.805,0.001204709
11,-1.045,55.855,0.000652299
11,-0.9949999,55.155,0.000648199
11,-0.9949999,55.205,0.00119427
11,-0.9949999,55.255,0.000921963
11,-0.9949999,55.305,0.001742968
11,-0.9949999,55.355,0.000923133
11,-0.9949999,55.405,0.001197779
11,-0.9949999,55.455,0.002021545
11,-0.9949999,55.505,0.002847169
11,-0.9949999,55.555,0.003399654
11,-0.9949999,55.605,0.003127698
11,-0.9949999,55.655,0.004232688
11,-0.9949999,55.705,0.001478814
11,-0.9949999,55.755,0.002860778
11,-0.9949999,55.805,0.000928339
11,-0.9949999,55.855,0.000928997
11,-0.9450002,55.155,0.000648199
11,-0.9450002,55.205,0.00092138
11,-0.9450002,55.305,0.002016441
11,-0.9450002,55.355,0.001196899
11,-0.9450002,55.405,0.001471839
11,-0.9450002,55.455,0.002570194
11,-0.9450002,55.505,0.002847169
11,-0.9450002,55.555,0.004224396
11,-0.9450002,55.605,0.003953327
11,-0.9450002,55.655,0.002855157
11,-0.9450002,55.705,0.003961044
11,-0.9450002,55.755,0.001480124
11,-0.9450002,55.805,0.001204709
11,-0.9450002,55.855,0.000652299
11,-0.895,55.105,0.000647967
11,-0.895,55.205,0.00119427
11,-0.895,55.255,0.002834233
11,-0.895,55.355,0.002839497
11,-0.895,55.405,0.002019958
11,-0.895,55.455,0.002844518
11,-0.895,55.505,0.002847169
11,-0.895,55.555,0.002849826
11,-0.895,55.605,0.002026859
11,-0.895,55.655,0.00257965
11,-0.895,55.705,0.001754617
11,-0.895,55.805,0.00065197
11,-0.895,55.855,0.000652299
11,-0.8450003,55.105,0.000920334
11,-0.8450003,55.155,0.000648199
11,-0.8450003,55.205,0.00119427
11,-0.8450003,55.255,0.001741507
11,-0.8450003,55.305,0.001196021
11,-0.8450003,55.355,0.002018198
11,-0.8450003,55.405,0.002842137
11,-0.8450003,55.455,0.000924248
11,-0.8450003,55.505,0.003121788
11,-0.8450003,55.555,0.002574912
11,-0.8450003,55.605,0.001476439
11,-0.8450003,55.655,0.002028638
11,-0.8450003,55.705,0.001478814
11,-0.8450003,55.755,0.000927862
11,-0.8450003,55.805,0.001757448
11,-0.7950001,54.905,0.000646812
11,-0.7950001,55.155,0.001465996
11,-0.7950001,55.205,0.00064849
11,-0.7950001,55.255,0.001195144
11,-0.7950001,55.305,0.001469494
11,-0.7950001,55.355,0.001744432
11,-0.7950001,55.405,0.001745898
11,-0.7950001,55.455,0.001747221
11,-0.7950001,55.505,0.00257255
11,-0.7950001,55.555,0.00312474
11,-0.7950001,55.605,0.001201229
11,-0.7950001,55.655,0.001477625
11,-0.7950001,55.705,0.000927207
11,-0.7950001,55.755,0.000651731
11,-0.7950001,55.805,0.000928339
11,-0.7449999,55.155,0.000648199
11,-0.7449999,55.255,0.000648781
11,-0.7449999,55.305,0.001196021
11,-0.7449999,55.355,0.001196899
11,-0.7449999,55.405,0.00064966
11,-0.7449999,55.455,0.002570194
11,-0.7449999,55.505,0.00257255
11,-0.7449999,55.555,0.002025084
11,-0.7449999,55.605,0.00065081
11,-0.7449999,55.655,0.000926613
11,-0.7449999,55.705,0.000651403
11,-0.7449999,55.755,0.000651731
11,-0.7449999,55.805,0.00065197
11,-0.7449999,55.855,0.000652299
11,-0.6950002,55.105,0.001192701
11,-0.6950002,55.155,0.000648199
11,-0.6950002,55.205,0.00092138
11,-0.6950002,55.255,0.001195144
11,-0.6950002,55.305,0.001196021
11,-0.6950002,55.355,0.001470665
11,-0.6950002,55.405,0.001745898
11,-0.6950002,55.455,0.001472897
11,-0.6950002,55.505,0.003121788
11,-0.6950002,55.555,0.001475256
11,-0.6950002,55.605,0.00092602
11,-0.6950002,55.655,0.000651106
11,-0.6950002,55.705,0.000927207
11,-0.6950002,55.755,0.000651731
11,-0.645,55.055,0.000647648
11,-0.645,55.155,0.000648199
11,-0.645,55.205,0.00119427
11,-0.645,55.255,0.001195144
11,-0.645,55.305,0.000922547
11,-0.645,55.355,0.001196899
11,-0.645,55.405,0.001197779
11,-0.645,55.455,0.001198573
11,-0.645,55.505,0.001748694
11,-0.645,55.555,0.001200342
11,-0.645,55.605,0.00092602
11,-0.645,55.655,0.000651106
11,-0.645,55.705,0.000651403
11,-0.5950003,55.205,0.00064849
11,-0.5950003,55.305,0.000922547
11,-0.5950003,55.355,0.000649366
11,-0.5950003,55.405,0.001745898
11,-0.5950003,55.505,0.000924838
11,-0.5950003,55.555,0.000925428
11,-0.5950003,55.605,0.00065081
11,-0.5950003,55.705,0.000651403
11,-0.5450001,55.055,0.000647648
11,-0.5450001,55.105,0.000920334
11,-0.5450001,55.155,0.000920798
11,-0.5450001,55.205,0.00092138
11,-0.5450001,55.255,0.000648781
11,-0.5450001,55.305,0.000922547
11,-0.5450001,55.355,0.001470665
11,-0.5450001,55.405,0.000923719
11,-0.5450001,55.455,0.000649924
11,-0.5450001,55.505,0.000650219
11,-0.5450001,55.555,0.000650514
11,-0.5450001,55.605,0.00065081
11,-0.5450001,55.655,0.000651106
11,-0.5450001,55.705,0.000651403
11,-0.4949999,55.105,0.000920334
11,-0.4949999,55.155,0.000648199
11,-0.4949999,55.255,0.000648781
11,-0.4949999,55.305,0.000922547
11,-0.4949999,55.355,0.000923133
11,-0.4949999,55.455,0.000649924
11,-0.4949999,55.505,0.000924838
11,-0.4949999,55.755,0.000651731
12,-3.145,55.555,0.000650514
12,-3.095,55.555,0.000650514
12,-3.095,55.605,0.00065081
12,-3.095,55.755,0.000927862
12,-3.045,55.555,0.000650514
12,-3.045,55.655,0.001477625
12,-3.045,55.705,0.001478814
12,-3.045,55.755,0.001203993
12,-3.045,55.805,0.00065197
12,-2.995,55.605,0.001751649
12,-2.995,55.655,0.001753131
12,-2.995,55.705,0.003961044
12,-2.995,55.755,0.001480124
12,-2.945,55.505,0.000650219
12,-2.945,55.555,0.000925428
12,-2.945,55.605,0.003402908
12,-2.945,55.655,0.00257965
12,-2.945,55.705,0.001478814
12,-2.945,55.755,0.00313691
12,-2.945,55.805,0.000928339
12,-2.945,55.855,0.000652299
12,-2.895,55.455,0.000649924
12,-2.895,55.505,0.000924838
12,-2.895,55.555,0.002025084
12,-2.895,55.605,0.003678117
12,-2.895,55.655,0.007263257
12,-2.895,55.705,0.006167471
12,-2.895,55.755,0.006450481
12,-2.895,55.805,0.001481079
12,-2.895,55.855,0.000652299
12,-2.845,55.505,0.002297931
12,-2.845,55.555,0.002299998
12,-2.845,55.605,0.007255846
12,-2.845,55.655,0.009467308
12,-2.845,55.705,0.008649702
12,-2.845,55.755,0.006726612
12,-2.845,55.805,0.001757448
12,-2.845,55.855,0.000928997
12,-2.795,55.455,0.000649924
12,-2.795,55.505,0.001199456
12,-2.795,55.555,0.002849826
12,-2.795,55.605,0.008631894
12,-2.795,55.655,0.011946865
12,-2.795,55.705,0.010856129
12,-2.795,55.755,0.009487922
12,-2.795,55.805,0.002310188
12,-2.795,55.855,0.002035792
12,-2.795,55.905,0.000652598
12,-2.745,55.455,0.000924248
12,-2.745,55.505,0.002847169
12,-2.745,55.555,0.00449931
12,-2.745,55.605,0.011659201
12,-2.745,55.655,0.012773384
12,-2.745,55.705,0.012786753
12,-2.745,55.755,0.010316313
12,-2.745,55.805,0.003692036
12,-2.745,55.855,0.000652299
12,-2.745,55.905,0.000652598
12,-2.745,56.005,0.000653169
12,-2.695,55.455,0.000649924
12,-2.695,55.505,0.002297931
12,-2.695,55.555,0.006698622
12,-2.695,55.605,0.011383992
12,-2.695,55.655,0.015803954
12,-2.695,55.705,0.013338359
12,-2.695,55.755,0.009764052
12,-2.695,55.805,0.003692036
12,-2.695,55.855,0.00231249
12,-2.645,55.455,0.000649924
12,-2.645,55.505,0.002297931
12,-2.645,55.555,0.005324052
12,-2.645,55.605,0.01331046
12,-2.645,55.655,0.014977435
12,-2.645,55.705,0.014717376
12,-2.645,55.755,0.004517564
12,-2.645,55.805,0.003415667
12,-2.645,55.855,0.002589189
12,-2.645,55.905,0.000652598
12,-2.595,55.355,0.000649366
12,-2.595,55.405,0.00064966
12,-2.595,55.505,0.003121788
12,-2.595,55.555,0.005598966
12,-2.595,55.605,0.012209621
12,-2.595,55.655,0.018283512
12,-2.595,55.705,0.01168354
12,-2.595,55.755,0.009211791
12,-2.595,55.805,0.002862927
12,-2.595,55.855,0.002589189
12,-2.545,55.405,0.000923719
12,-2.545,55.455,0.001472897
12,-2.545,55.505,0.003396407
12,-2.545,55.555,0.00862302
12,-2.545,55.605,0.01220962
12,-2.545,55.655,0.015528448
12,-2.545,55.705,0.014441573
12,-2.545,55.755,0.008107267
12,-2.545,55.805,0.004244776
12,-2.545,55.855,0.002865887
12,-2.545,55.905,0.000929596
12,-2.495,55.405,0.00064966
12,-2.495,55.455,0.003118842
12,-2.495,55.505,0.00257255
12,-2.495,55.555,0.009447761
12,-2.495,55.605,0.014411299
12,-2.495,55.655,0.012773384
12,-2.495,55.705,0.01416577
12,-2.495,55.755,0.007831136
12,-2.495,55.805,0.004244776
12,-2.495,55.855,0.002035792
12,-2.495,55.905,0.000929596
12,-2.445,55.405,0.000923719
12,-2.445,55.455,0.003118842
12,-2.445,55.505,0.006142595
12,-2.445,55.555,0.008073191
12,-2.445,55.605,0.006705426
12,-2.445,55.655,0.013324397
12,-2.445,55.705,0.014165769
12,-2.445,55.755,0.00893566
12,-2.445,55.805,0.004797515
12,-2.445,55.855,0.002865887
12,-2.445,55.905,0.000929596
12,-2.395,55.305,0.000649074
12,-2.395,55.405,0.00064966
12,-2.395,55.455,0.000649924
12,-2.395,55.505,0.002847169
12,-2.395,55.555,0.006698622
12,-2.395,55.605,0.011108781
12,-2.395,55.655,0.012497877
12,-2.395,55.705,0.011407735
12,-2.395,55.755,0.00617435
12,-2.395,55.805,0.004797515
12,-2.395,55.855,0.002035792
12,-2.395,55.905,0.000929596
12,-2.345,55.405,0.000923719
12,-2.345,55.455,0.000924248
12,-2.345,55.505,0.003396407
12,-2.345,55.555,0.008348106
12,-2.345,55.605,0.010558363
12,-2.345,55.655,0.008089776
12,-2.345,55.705,0.008373898
12,-2.345,55.755,0.008659528
12,-2.345,55.805,0.003415666
12,-2.345,55.855,0.003695983
12,-2.345,56.005,0.000653169
12,-2.295,55.355,0.000923133
12,-2.295,55.405,0.001197779
12,-2.295,55.455,0.003393167
12,-2.295,55.505,0.005867975
12,-2.295,55.555,0.005598966
12,-2.295,55.605,0.008907104
12,-2.295,55.655,0.009467308
12,-2.295,55.705,0.010304522
12,-2.295,55.755,0.008383398
12,-2.295,55.805,0.004797515
12,-2.295,55.855,0.002865887
12,-2.295,55.905,0.001760591
12,-2.295,55.955,0.001207406
12,-2.245,55.355,0.000649366
12,-2.245,55.405,0.001471839
12,-2.245,55.455,0.002021545
12,-2.245,55.505,0.004220263
12,-2.245,55.555,0.007798277
12,-2.245,55.605,0.008081475
12,-2.245,55.655,0.009191801
12,-2.245,55.705,0.008649701
12,-2.245,55.755,0.006726612
12,-2.245,55.805,0.009219429
12,-2.245,55.855,0.002035792
12,-2.245,55.905,0.002037589
12,-2.245,55.955,0.001761943
12,-2.245,56.005,0.000930739
12,-2.195,55.355,0.001470665
12,-2.195,55.405,0.002294018
12,-2.195,55.455,0.003667491
12,-2.195,55.505,0.003945644
12,-2.195,55.555,0.00587388
12,-2.195,55.605,0.005329377
12,-2.195,55.655,0.009742814
12,-2.195,55.705,0.010580325
12,-2.195,55.755,0.008659528
12,-2.195,55.805,0.005902994
12,-2.195,55.855,0.002589189
12,-2.195,55.905,0.001206595
12,-2.195,55.955,0.001207406
12,-2.145,55.405,0.002568077
12,-2.145,55.455,0.003393166
12,-2.145,55.505,0.005044119
12,-2.145,55.555,0.005324052
12,-2.145,55.605,0.008907104
12,-2.145,55.655,0.008916295
12,-2.145,55.705,0.008098095
12,-2.145,55.755,0.010040183
12,-2.145,55.805,0.007561211
12,-2.145,55.855,0.003142586
12,-2.145,55.955,0.000652869
12,-2.145,56.005,0.000930739
12,-2.095,55.305,0.000649074
12,-2.095,55.355,0.001196899
12,-2.095,55.405,0.001471839
12,-2.095,55.455,0.002021545
12,-2.095,55.505,0.0047695
12,-2.095,55.555,0.006698622
12,-2.095,55.605,0.009457523
12,-2.095,55.655,0.009467307
12,-2.095,55.705,0.008649701
12,-2.095,55.755,0.008383398
12,-2.095,55.805,0.005350254
12,-2.095,55.855,0.00231249
12,-2.095,55.905,0.001760591
12,-2.095,55.955,0.000930137
12,-2.095,56.005,0.000930739
12,-2.045,55.355,0.000923133
12,-2.045,55.405,0.001197779
12,-2.045,55.455,0.002570194
12,-2.045,55.505,0.004220263
12,-2.045,55.555,0.005324052
12,-2.045,55.605,0.006980635
12,-2.045,55.655,0.008916295
12,-2.045,55.705,0.011683539
12,-2.045,55.755,0.006726612
12,-2.045,55.805,0.006455732
12,-2.045,55.855,0.003695983
12,-2.045,55.905,0.002314588
12,-2.045,55.955,0.001484674
12,-2.045,56.005,0.000653169
12,-1.995,55.305,0.000922547
12,-1.995,55.355,0.000649366
12,-1.995,55.405,0.003116197
12,-1.995,55.455,0.002570194
12,-1.995,55.505,0.004494882
12,-1.995,55.555,0.00587388
12,-1.995,55.605,0.007806265
12,-1.995,55.655,0.010293826
12,-1.995,55.705,0.006719078
12,-1.995,55.755,0.005345957
12,-1.995,55.805,0.005902993
12,-1.995,55.855,0.002035792
12,-1.995,55.905,0.001760591
12,-1.995,55.955,0.000652869
12,-1.945,55.355,0.000649366
12,-1.945,55.405,0.001745898
12,-1.945,55.455,0.003667491
12,-1.945,55.505,0.003945644
12,-1.945,55.555,0.003949482
12,-1.945,55.605,0.006155006
12,-1.945,55.655,0.007538763
12,-1.945,55.705,0.009752915
12,-1.945,55.755,0.007555005
12,-1.945,55.805,0.007561212
12,-1.945,55.855,0.00424938
12,-1.945,55.905,0.002868584
12,-1.895,55.405,0.001471839
12,-1.895,55.455,0.002844518
12,-1.895,55.505,0.005867975
12,-1.895,55.555,0.008348106
12,-1.895,55.605,0.006705426
12,-1.895,55.655,0.006712245
12,-1.895,55.705,0.011407735
12,-1.895,55.755,0.007555005
12,-1.895,55.805,0.006455732
12,-1.895,55.855,0.003419284
12,-1.895,55.905,0.002037589
12,-1.895,55.955,0.001484674
12,-1.845,55.305,0.000649074
12,-1.845,55.355,0.001196899
12,-1.845,55.405,0.00064966
12,-1.845,55.455,0.00229587
12,-1.845,55.505,0.005318738
12,-1.845,55.555,0.003949482
12,-1.845,55.605,0.006430216
12,-1.845,55.655,0.008640789
12,-1.845,55.705,0.009201308
12,-1.845,55.755,0.006450481
12,-1.845,55.805,0.004797515
12,-1.845,55.855,0.004802777
12,-1.845,55.905,0.001206595
12,-1.845,55.955,0.001484674
12,-1.845,56.005,0.000653169
12,-1.795,55.205,0.00064849
12,-1.795,55.355,0.000649366
12,-1.795,55.405,0.001197779
12,-1.795,55.455,0.002844518
12,-1.795,55.505,0.004220263
12,-1.795,55.555,0.004774224
12,-1.795,55.605,0.008356684
12,-1.795,55.655,0.006161232
12,-1.795,55.705,0.008098095
12,-1.795,55.755,0.007555005
12,-1.795,55.805,0.003139297
12,-1.795,55.855,0.002865887
12,-1.795,55.905,0.002868584
12,-1.795,55.955,0.000930137
12,-1.795,56.005,0.000930739
12,-1.745,55.205,0.00064849
12,-1.745,55.305,0.000922547
12,-1.745,55.355,0.000923133
12,-1.745,55.405,0.001745898
12,-1.745,55.455,0.001747221
12,-1.745,55.505,0.003121788
12,-1.745,55.555,0.005049137
12,-1.745,55.605,0.003678118
12,-1.745,55.655,0.00781427
12,-1.745,55.705,0.006443275
12,-1.745,55.755,0.008383397
12,-1.745,55.805,0.005350254
12,-1.745,55.855,0.003142586
12,-1.745,55.905,0.002314588
12,-1.745,55.955,0.001484674
12,-1.695,55.255,0.000648781
12,-1.695,55.305,0.000649074
12,-1.695,55.355,0.000923133
12,-1.695,55.405,0.002842137
12,-1.695,55.455,0.003393166
12,-1.695,55.505,0.002847169
12,-1.695,55.555,0.003674568
12,-1.695,55.605,0.007531055
12,-1.695,55.655,0.005610219
12,-1.695,55.705,0.009201308
12,-1.695,55.755,0.009487921
12,-1.695,55.805,0.005073884
12,-1.695,55.855,0.00424938
12,-1.695,55.905,0.001760591
12,-1.695,56.005,0.000653169
12,-1.645,55.255,0.000921963
12,-1.645,55.305,0.000922547
12,-1.645,55.355,0.001744432
12,-1.645,55.405,0.002568077
12,-1.645,55.455,0.001198573
12,-1.645,55.505,0.003121788
12,-1.645,55.555,0.005324052
12,-1.645,55.605,0.005604586
12,-1.645,55.655,0.007538763
12,-1.645,55.705,0.007270685
12,-1.645,55.755,0.00617435
12,-1.645,55.805,0.003968406
12,-1.645,55.855,0.003142586
12,-1.645,55.905,0.001483593
12,-1.645,55.955,0.001207406
12,-1.645,56.055,0.000653501
12,-1.595,55.305,0.001196021
12,-1.595,55.355,0.002291964
12,-1.595,55.405,0.002294018
12,-1.595,55.455,0.003118842
12,-1.595,55.505,0.003396407
12,-1.595,55.555,0.004224396
12,-1.595,55.605,0.005054167
12,-1.595,55.655,0.006712245
12,-1.595,55.705,0.006167471
12,-1.595,55.755,0.007002743
12,-1.595,55.805,0.005073884
12,-1.595,55.855,0.003419284
12,-1.595,55.905,0.001760591
12,-1.595,55.955,0.001484674
12,-1.545,55.305,0.000649074
12,-1.545,55.355,0.002018198
12,-1.545,55.405,0.003116197
12,-1.545,55.455,0.002844518
12,-1.545,55.505,0.003671025
12,-1.545,55.555,0.005324052
12,-1.545,55.605,0.004503747
12,-1.545,55.655,0.00561022
12,-1.545,55.705,0.005340061
12,-1.545,55.755,0.007278874
12,-1.545,55.805,0.005073884
12,-1.545,55.855,0.003419285
12,-1.545,55.905,0.001206595
12,-1.545,55.955,0.000930137
12,-1.545,56.055,0.000653501
12,-1.495,55.255,0.000648781
12,-1.495,55.305,0.000922547
12,-1.495,55.355,0.001196899
12,-1.495,55.405,0.001745898
12,-1.495,55.455,0.00229587
12,-1.495,55.505,0.003671025
12,-1.495,55.555,0.004774224
12,-1.495,55.605,0.008081475
12,-1.495,55.655,0.00698775
12,-1.495,55.705,0.007270685
12,-1.495,55.755,0.004793695
12,-1.495,55.805,0.004244776
12,-1.495,55.855,0.003972682
12,-1.495,55.905,0.000652598
12,-1.495,55.955,0.001207406
12,-1.445,55.255,0.001195144
12,-1.445,55.305,0.001469494
12,-1.445,55.355,0.000923133
12,-1.445,55.405,0.002294018
12,-1.445,55.455,0.003667491
12,-1.445,55.505,0.002023313
12,-1.445,55.555,0.005049138
12,-1.445,55.605,0.004778957
12,-1.445,55.655,0.005334713
12,-1.445,55.705,0.005615864
12,-1.445,55.755,0.005345957
12,-1.445,55.805,0.004244776
12,-1.445,55.855,0.002035792
12,-1.445,55.905,0.001206595
12,-1.445,55.955,0.001207406
12,-1.445,56.005,0.000653169
12,-1.395,55.255,0.001195144
12,-1.395,55.305,0.001469494
12,-1.395,55.355,0.001744432
12,-1.395,55.405,0.001197779
12,-1.395,55.455,0.002021545
12,-1.395,55.505,0.003671025
12,-1.395,55.555,0.00449931
12,-1.395,55.605,0.004503747
12,-1.395,55.655,0.005334713
12,-1.395,55.705,0.006167471
12,-1.395,55.755,0.004793695
12,-1.395,55.805,0.003415667
12,-1.395,55.855,0.003419285
12,-1.395,55.905,0.000652598
12,-1.395,55.955,0.000930137
12,-1.395,56.005,0.000653169
12,-1.345,55.305,0.000649074
12,-1.345,55.355,0.001196899
12,-1.345,55.405,0.001197779
12,-1.345,55.455,0.002844518
12,-1.345,55.505,0.002297931
12,-1.345,55.555,0.00312474
12,-1.345,55.605,0.006980635
12,-1.345,55.655,0.004232688
12,-1.345,55.705,0.003961044
12,-1.345,55.755,0.008107267
12,-1.345,55.805,0.002862927
12,-1.345,55.855,0.002865887
12,-1.345,55.905,0.003145582
12,-1.345,55.955,0.000652869
12,-1.345,56.005,0.000653169
12,-1.295,55.155,0.000648199
12,-1.295,55.355,0.001744432
12,-1.295,55.405,0.002294018
12,-1.295,55.455,0.002570194
12,-1.295,55.505,0.003121788
12,-1.295,55.555,0.003674568
12,-1.295,55.605,0.003402908
12,-1.295,55.655,0.004232688
12,-1.295,55.705,0.004788454
12,-1.295,55.755,0.004241433
12,-1.295,55.805,0.002033818
12,-1.295,55.855,0.001205696
12,-1.295,55.905,0.001483593
12,-1.295,55.955,0.000930137
12,-1.245,55.155,0.000920798
12,-1.245,55.205,0.00064849
12,-1.245,55.255,0.000648781
12,-1.245,55.305,0.001742968
12,-1.245,55.355,0.001744432
12,-1.245,55.405,0.002019958
12,-1.245,55.455,0.001747221
12,-1.245,55.505,0.001199456
12,-1.245,55.555,0.002849826
12,-1.245,55.605,0.005604586
12,-1.245,55.655,0.003406169
12,-1.245,55.705,0.005064257
12,-1.245,55.755,0.003965302
12,-1.245,55.805,0.002033818
12,-1.245,55.855,0.002035792
12,-1.245,55.905,0.001206595
12,-1.245,55.955,0.000652869
12,-1.245,56.005,0.000653169
12,-1.195,55.155,0.000920798
12,-1.195,55.255,0.000648781
12,-1.195,55.305,0.000649074
12,-1.195,55.355,0.000923133
12,-1.195,55.405,0.002019958
12,-1.195,55.455,0.00229587
12,-1.195,55.505,0.004494882
12,-1.195,55.555,0.004774224
12,-1.195,55.605,0.005054167
12,-1.195,55.655,0.004232687
12,-1.195,55.705,0.003685241
12,-1.195,55.755,0.002308517
12,-1.195,55.805,0.002033818
12,-1.195,55.855,0.001205696
12,-1.145,55.155,0.000648199
12,-1.145,55.205,0.00092138
12,-1.145,55.255,0.000648781
12,-1.145,55.305,0.000649074
12,-1.145,55.355,0.002018198
12,-1.145,55.405,0.002294018
12,-1.145,55.455,0.00229587
12,-1.145,55.505,0.003945644
12,-1.145,55.555,0.002025084
12,-1.145,55.605,0.003678118
12,-1.145,55.655,0.003681675
12,-1.145,55.705,0.003961044
12,-1.145,55.755,0.002584648
12,-1.145,55.805,0.002586557
12,-1.145,55.855,0.000928997
12,-1.145,55.905,0.000929596
12,-1.145,55.955,0.000652869
12,-1.095,55.155,0.000648199
12,-1.095,55.205,0.00064849
12,-1.095,55.255,0.000648781
12,-1.095,55.305,0.000922547
12,-1.095,55.355,0.001470665
12,-1.095,55.405,0.002019958
12,-1.095,55.455,0.003941815
12,-1.095,55.505,0.003121788
12,-1.095,55.555,0.003399654
12,-1.095,55.605,0.004228537
12,-1.095,55.655,0.003130663
12,-1.095,55.705,0.003409437
12,-1.095,55.755,0.001480124
12,-1.095,55.805,0.002033818
12,-1.095,55.855,0.001759093
12,-1.095,55.905,0.001206595
12,-1.045,55.105,0.000647967
12,-1.045,55.205,0.00119427
12,-1.045,55.255,0.000648781
12,-1.045,55.305,0.000649074
12,-1.045,55.355,0.002291964
12,-1.045,55.405,0.00064966
12,-1.045,55.455,0.002021545
12,-1.045,55.505,0.003671025
12,-1.045,55.555,0.003949482
12,-1.045,55.605,0.004778957
12,-1.045,55.655,0.003406169
12,-1.045,55.705,0.003409437
12,-1.045,55.755,0.001203993
12,-1.045,55.805,0.002033818
12,-0.9949999,55.155,0.000920798
12,-0.9949999,55.205,0.00092138
12,-0.9949999,55.255,0.001741507
12,-0.9949999,55.305,0.001196021
12,-0.9949999,55.355,0.001470665
12,-0.9949999,55.405,0.001471839
12,-0.9949999,55.455,0.001198573
12,-0.9949999,55.505,0.002847169
12,-0.9949999,55.555,0.00312474
12,-0.9949999,55.605,0.003402908
12,-0.9949999,55.655,0.003406169
12,-0.9949999,55.705,0.003685241
